Address_x,Eircode,Airport_distance_km,Airport_duration_min,Airport_distance_m,Airport_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"51 St James Wood, Kilmainham, Dublin 8, Dublin 8, Dublin",D08P381,22.027,24.933333333333334,22027,1496,Apartment,2,1,65.0 m²,—,—,13/11/2025,"€395,000","€335,000","51 ST JAMES WOOD, KILMAINHAM, DUBLIN 8",13/11/2025,"51 ST JAMES WOOD, KILMAINHAM, DUBLIN 8",Dublin,"ï¿½335,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Kirkpatrick Ave, Clonsilla, Dublin 15, Dublin 15, Dublin",D15E2CD,15.577,19.533333333333335,15577,1172,Semi-D,5,3,163.0 m²,C2,—,13/11/2025,"€595,000","€633,000","17 KIRKPATRICK AVE, CLONSILLA, DUBLIN 15",13/11/2025,"17 KIRKPATRICK AVE, CLONSILLA, DUBLIN 15",Dublin,"ï¿½633,000.00",No,No,Second-Hand Dwelling house /Apartment,
"25 Muileann Drive, Kinsealy, Dublin, Dublin",K67E6X7,6.664,10.9,6664,654,End of Terrace,3,3,95.0 m²,A3,—,13/11/2025,"€495,000","€539,000","25 MUILEANN DRIVE, KINSEALY, DUBLIN",13/11/2025,"25 MUILEANN DRIVE, KINSEALY, DUBLIN",Dublin,"ï¿½539,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 1 - 96 Emmet Rd, Inchicore, Dublin 8, Dublin 8, Dublin",D08P2Y1,21.836,23.75,21836,1425,Terrace,5,4,125.0 m²,—,—,13/11/2025,"€650,000","€760,000","APT 1 - 96 EMMET RD, INCHICORE, DUBLIN 8",13/11/2025,"APT 1 - 96 EMMET RD, INCHICORE, DUBLIN 8",Dublin,"ï¿½760,000.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Milltown Avenue, Mount St Annes, Milltown, Dublin",D06E436,20.341,34.35,20341,2061,Apartment,4,2,124.0 m²,B3,—,13/11/2025,"€785,000","€872,356","46 MILLTOWN AVENUE, MOUNT ST ANNES, MILLTOWN",13/11/2025,"46 MILLTOWN AVENUE, MOUNT ST ANNES, MILLTOWN",Dublin,"ï¿½872,356.00",No,No,Second-Hand Dwelling house /Apartment,
"64 Littlepace Park, Clonee, Dublin 15, Dublin 15, Dublin",D15N2N1,18.034,18.316666666666666,18034,1099,Semi-D,3,3,97.0 m²,C1,—,13/11/2025,"€465,000","€503,000","64 LITTLEPACE PARK, CLONEE, DUBLIN 15",13/11/2025,"64 LITTLEPACE PARK, CLONEE, DUBLIN 15",Dublin,"ï¿½503,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Sycamore Walk, The Park, Cabinteely, Dublin 18, Dublin",D18F6Y2,38.767,32.7,38767,1962,Bungalow,3,2,141.0 m²,B3,—,13/11/2025,"€880,000","€900,000","3 SYCAMORE WALK, THE PARK, CABINTEELY",13/11/2025,"3 SYCAMORE WALK, THE PARK, CABINTEELY",Dublin,"ï¿½900,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2b Newcastle Manor Park, Newcastle Manor, Newcastle, Dublin",D22N8P9,30.24,27.816666666666666,30240,1669,Terrace,4,4,147.0 m²,—,—,13/11/2025,"€495,000","€545,000","2B NEWCASTLE MANOR PARK, NEWCASTLE MANOR, NEWCASTLE",13/11/2025,"2B NEWCASTLE MANOR PARK, NEWCASTLE MANOR, NEWCASTLE",Dublin,"ï¿½545,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Northbrook House, Kinsealy, Co Dublin, Dublin",K36EY23,9.127,14.883333333333333,9127,893,Detached,4,4,303.0 m²,B3,—,13/11/2025,"€1,195,000","€1,150,000","NORTHBROOK HOUSE, KINSEALY, CO DUBLIN",13/11/2025,"NORTHBROOK HOUSE, KINSEALY, CO DUBLIN",Dublin,"ï¿½1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,
"132 Cremona Rd, Ballyfermot, Dublin 10, Dublin 10, Dublin",D10YN29,19.779,21.983333333333334,19779,1319,Terrace,3,2,74.3 m²,G,—,13/11/2025,"€270,000","€280,000","132 CREMONA RD, BALLYFERMOT, DUBLIN 10",13/11/2025,"132 CREMONA RD, BALLYFERMOT, DUBLIN 10",Dublin,"ï¿½280,000.00",No,No,Second-Hand Dwelling house /Apartment,
"21 Claremount Avenue, Honeypark, Dun Laoghaire, Dublin",A96V189,38.912,38.8,38912,2328,End of Terrace,6,4,224.0 m²,A3,—,13/11/2025,"€1,200,000","€1,185,000","21 CLAREMOUNT AVENUE, HONEYPARK, DUN LAOGHAIRE",13/11/2025,"21 CLAREMOUNT AVENUE, HONEYPARK, DUN LAOGHAIRE",Dublin,"ï¿½1,185,000.00",No,No,Second-Hand Dwelling house /Apartment,
"139 Beaumont Rd, Whitehall, Dublin 9, Dublin 9, Dublin",D09A899,6.83,14.9,6830,894,Semi-D,3,1,127.0 m²,—,—,13/11/2025,"€450,000","€470,000","139 BEAUMONT RD, WHITEHALL, DUBLIN 9",13/11/2025,"139 BEAUMONT RD, WHITEHALL, DUBLIN 9",Dublin,"ï¿½470,000.00",No,No,Second-Hand Dwelling house /Apartment,
"40 St Assams Park, Raheny, Dublin 5, Dublin 5, Dublin",D05PF75,10.741,23.816666666666666,10741,1429,Semi-D,3,1,127.0 m²,C3,—,13/11/2025,"€680,000","€820,500","40 ST ASSAMS PARK, RAHENY, DUBLIN 5",13/11/2025,"40 ST ASSAMS PARK, RAHENY, DUBLIN 5",Dublin,"ï¿½820,500.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Limelawn Wood, Clonsilla, Dublin 15, Dublin 15, Dublin",D15F9X3,16.904,19.433333333333334,16904,1166,Semi-D,4,3,117.5 m²,C3,—,14/11/2025,"€525,000","€565,000","17 LIMELAWN WOOD, CLONSILLA, DUBLIN 15",14/11/2025,"17 LIMELAWN WOOD, CLONSILLA, DUBLIN 15",Dublin,"ï¿½565,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Old County Glen, Crumlin, Dublin 12, Dublin 12, Dublin",D12W2VC,25.229,29.45,25229,1767,Terrace,3,3,113.0 m²,C1,—,14/11/2025,"€495,000","€610,000","20 OLD COUNTY GLEN, CRUMLIN, DUBLIN 12",14/11/2025,"20 OLD COUNTY GLEN, CRUMLIN, DUBLIN 12",Dublin,"ï¿½610,000.00",No,No,Second-Hand Dwelling house /Apartment,
"44 Griffith Rd, Dublin 11, Dublin, Dublin 11, Dublin",D11Y2P7,8.932,15.766666666666667,8932,946,House,2,1,74.1 m²,B3,—,14/11/2025,"€350,000","€458,000","44 GRIFFITH RD, DUBLIN 11, DUBLIN",14/11/2025,"44 GRIFFITH RD, DUBLIN 11, DUBLIN",Dublin,"ï¿½458,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Block B Corofin House, Clare Village, Malahide Rd, Dublin 17, Dublin",D17YA39,10.347,16.15,10347,969,Apartment,2,1,66.0 m²,B3,—,14/11/2025,"€255,000","€290,000","23 BLOCK B COROFIN HOUSE, CLARE VILLAGE, MALAHIDE RD",14/11/2025,"23 BLOCK B COROFIN HOUSE, CLARE VILLAGE, MALAHIDE RD",Dublin,"ï¿½290,000.00",No,No,Second-Hand Dwelling house /Apartment,
"34 Erris Sq, Waterville, Blanchardstown Dublin 15, Dublin 15, Dublin",D15AD60,14.3,15.3,14300,918,Apartment,2,1,80.0 m²,C3,—,14/11/2025,"€315,000","€312,000","34 ERRIS SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",14/11/2025,"34 ERRIS SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin,"ï¿½312,000.00",No,No,Second-Hand Dwelling house /Apartment,
"31 Allen Hall, Belgard Square West, Tallaght, Dublin 24, Dublin",D24N2XE,24.686,26.616666666666667,24686,1597,Apartment,2,2,65.0 m²,B3,—,14/11/2025,"€270,000","€290,000","31 ALLEN HALL, BELGARD SQUARE WEST, TALLAGHT",14/11/2025,"31 ALLEN HALL, BELGARD SQUARE WEST, TALLAGHT",Dublin,"ï¿½290,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Charnwood Grove, Clonsilla, Dublin 15, Dublin 15, Dublin",D15T0A8,17.257,20.9,17257,1254,Semi-D,3,3,104.0 m²,D1,—,14/11/2025,"€445,000","€505,000","13 CHARNWOOD GROVE, CLONSILLA, DUBLIN 15",14/11/2025,"13 CHARNWOOD GROVE, CLONSILLA, DUBLIN 15",Dublin,"ï¿½505,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Villa Park Rd, Navan Rd, Dublin 7, Dublin 7, Dublin",D07TCN8,16.463,19.966666666666665,16463,1198,Terrace,3,2,120.0 m²,D1,—,14/11/2025,"€580,000","€619,000","18 VILLA PARK RD, NAVAN RD, DUBLIN 7",14/11/2025,"18 VILLA PARK RD, NAVAN RD, DUBLIN 7",Dublin,"ï¿½619,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Richmond Hall, Richmond Road, Fairview, Dublin",D03PW42,9.079,18.466666666666665,9079,1108,Apartment,2,2,69.0 m²,C1,—,14/11/2025,"€350,000","€365,000","13 RICHMOND HALL, RICHMOND ROAD, FAIRVIEW",14/11/2025,"13 RICHMOND HALL, RICHMOND ROAD, FAIRVIEW",Dublin,"ï¿½365,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Brookfield Court, South Circular Rd, Rialto Dublin 8, Dublin 8, Dublin",D08NX82,22.545,26.25,22545,1575,Apartment,2,1,45.0 m²,—,—,14/11/2025,"€275,000","€290,000","10 BROOKFIELD COURT, SOUTH CIRCULAR RD, RIALTO DUBLIN 8",14/11/2025,"10 BROOKFIELD COURT, SOUTH CIRCULAR RD, RIALTO DUBLIN 8",Dublin,"ï¿½290,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Botanic Sq, Botanic Ave, Drumcondra Dublin 9, Dublin 9, Dublin",D09HP08,8.919,18.816666666666666,8919,1129,Apartment,1,1,41.0 m²,—,—,14/11/2025,"€270,000","€285,000","20 BOTANIC SQ, BOTANIC AVE, DRUMCONDRA DUBLIN 9",14/11/2025,"20 BOTANIC SQ, BOTANIC AVE, DRUMCONDRA DUBLIN 9",Dublin,"ï¿½285,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 9, Cruises Hill, The Naul, Dublin",K32PX21,99.772,76.1,99772,4566,Duplex,3,3,126.0 m²,B3,—,14/11/2025,"€350,000","€345,000","APT 9, CRUISES HILL, THE NAUL",14/11/2025,"APT 9, CRUISES HILL, THE NAUL",Dublin,"ï¿½345,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Dunseverick Rd, Clontarf, Dublin 3, Dublin 3, Dublin",D03EH92,9.47,19.933333333333334,9470,1196,Semi-D,4,2,140.0 m²,E1,—,14/11/2025,"€850,000","€1,060,000","3 DUNSEVERICK RD, CLONTARF, DUBLIN 3",14/11/2025,"3 DUNSEVERICK RD, CLONTARF, DUBLIN 3",Dublin,"ï¿½1,060,000.00",No,No,Second-Hand Dwelling house /Apartment,
"141 Grace Park Meadows, Drumcondra, Dublin 9, Dublin 9, Dublin",D09N2H0,8.133,16.45,8133,987,Semi-D,3,3,131.0 m²,C2,—,14/11/2025,"€550,000","€510,000","141 GRACE PARK MEADOWS, DRUMCONDRA, DUBLIN 9",14/11/2025,"141 GRACE PARK MEADOWS, DRUMCONDRA, DUBLIN 9",Dublin,"ï¿½510,000.00",No,No,Second-Hand Dwelling house /Apartment,
"141 Grace Park Meadows, Drumcondra, Dublin 9, Dublin 9, Dublin",D09N2H0,8.133,16.45,8133,987,Semi-D,3,3,131.0 m²,C2,—,14/11/2025,"€550,000","€510,000","141 GRACE PARK MEADOWS, DRUMCONDRA, DUBLIN 9",14/11/2025,"141 GRACE PARK MEADOWS, DRUMCONDRA, DUBLIN 9",Dublin,"ï¿½658,000.00",No,No,Second-Hand Dwelling house /Apartment,
"65 The Plaza, Coultry Mews, Main St Dublin 11, Dublin 11, Dublin",D09AX88,6.647,12.0,6647,720,Apartment,2,2,80.0 m²,—,—,14/11/2025,"€250,000","€275,000","65 THE PLAZA, COULTRY MEWS, MAIN ST DUBLIN 11",14/11/2025,"65 THE PLAZA, COULTRY MEWS, MAIN ST DUBLIN 11",Dublin,"ï¿½275,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16 Belmont Gardens, Donnybrook, Dublin 4, Dublin 4, Dublin",D04W0Y2,19.796,32.083333333333336,19796,1925,Semi-D,3,3,127.0 m²,E1,—,14/11/2025,"€995,000","€1,355,000","16 BELMONT GARDENS, DONNYBROOK, DUBLIN 4",14/11/2025,"16 BELMONT GARDENS, DONNYBROOK, DUBLIN 4",Dublin,"ï¿½1,355,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 Shanard Rd, Santry, Dublin 9, Dublin 9, Dublin",D09E8R2,6.135,12.416666666666666,6135,745,Semi-D,3,2,93.0 m²,E2,—,14/11/2025,"€475,000","€530,000","2 SHANARD RD, SANTRY, DUBLIN 9",14/11/2025,"2 SHANARD RD, SANTRY, DUBLIN 9",Dublin,"ï¿½530,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Observatory Lane, Rathmines, Dublin 6, Dublin 6, Dublin",D06V0P0,20.31,35.53333333333333,20310,2132,Detached,2,2,110.0 m²,C2,—,14/11/2025,"€750,000","€940,000","6 OBSERVATORY LANE, RATHMINES, DUBLIN 6",14/11/2025,"6 OBSERVATORY LANE, RATHMINES, DUBLIN 6",Dublin,"ï¿½940,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Chalfont, Texas Lane, Malahide, Dublin",K36R931,11.447,18.3,11447,1098,Semi-D,4,3,150.0 m²,B3,—,14/11/2025,"€875,000","€950,000","18 CHALFONT, TEXAS LANE, MALAHIDE",14/11/2025,"18 CHALFONT, TEXAS LANE, MALAHIDE",Dublin,"ï¿½950,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Bramley Heath, Castleknock, Dublin 15, Dublin 15, Dublin",D15DW2R,15.718,20.766666666666666,15718,1246,Semi-D,4,3,150.0 m²,C1,—,14/11/2025,"€825,000","€870,000","1 BRAMLEY HEATH, CASTLEKNOCK, DUBLIN 15",14/11/2025,"1 BRAMLEY HEATH, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½870,000.00",No,No,Second-Hand Dwelling house /Apartment,
"61 St Brigids Grove, Artane, Dublin 5, Dublin 5, Dublin",D05X2W7,9.481,19.816666666666666,9481,1189,Semi-D,3,3,121.0 m²,C1,—,14/11/2025,"€595,000","€665,000","61 ST BRIGIDS GROVE, ARTANE, DUBLIN 5",14/11/2025,"61 ST BRIGIDS GROVE, ARTANE, DUBLIN 5",Dublin,"ï¿½665,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Onyx, The Grange, Brewery Road, Dublin",A94WY67,35.842,31.7,35842,1902,Apartment,3,2,90.0 m²,C2,—,14/11/2025,"€599,950","€620,000","29 ONYX, THE GRANGE, BREWERY ROAD",14/11/2025,"29 ONYX, THE GRANGE, BREWERY ROAD",Dublin,"ï¿½620,000.00",No,No,Second-Hand Dwelling house /Apartment,
"137 Old Co Road, Crumlin, Dublin 12, Dublin 12, Dublin",D12E221,24.592,27.316666666666666,24592,1639,Terrace,3,2,114.6 m²,C3,—,14/11/2025,"€595,000","€651,000","137 OLD CO ROAD, CRUMLIN, DUBLIN 12",14/11/2025,"137 OLD CO ROAD, CRUMLIN, DUBLIN 12",Dublin,"ï¿½651,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 158 - The Elms, Mount Merrion Avenue, Co Dublin, Dublin",A94NA07,21.749,34.05,21749,2043,Apartment,3,2,85.0 m²,D2,—,14/11/2025,"€545,000","€641,000","APT 158 - THE ELMS, MOUNT MERRION AVENUE, CO DUBLIN",14/11/2025,"APT 158 - THE ELMS, MOUNT MERRION AVENUE, CO DUBLIN",Dublin,"ï¿½641,000.00",No,No,Second-Hand Dwelling house /Apartment,
"27 Killeen Ave, Malahide, Dublin, Dublin",K36W651,9.705,16.166666666666668,9705,970,Semi-D,3,—,132.0 m²,C2,—,14/11/2025,"€685,000","€700,000","27 KILLEEN AVE, MALAHIDE, DUBLIN",14/11/2025,"27 KILLEEN AVE, MALAHIDE, DUBLIN",Dublin,"ï¿½700,000.00",No,No,Second-Hand Dwelling house /Apartment,
"37 Glasanaon Rd, Finglas East, Dublin 11, Dublin 11, Dublin",D11C9H6,9.06,16.05,9060,963,Terrace,2,1,71.0 m²,D1,—,14/11/2025,"€275,000","€312,500","37 GLASANAON RD, FINGLAS EAST, DUBLIN 11",14/11/2025,"37 GLASANAON RD, FINGLAS EAST, DUBLIN 11",Dublin,"ï¿½312,500.00",No,No,Second-Hand Dwelling house /Apartment,
"5 St Edmunds Park, Palmerstown, Dublin 16, Dublin",K78YN51,17.373,18.1,17373,1086,Terrace,4,4,130.0 m²,—,—,14/11/2025,"€485,000","€555,000","5 ST EDMUNDS PARK, PALMERSTOWN, DUBLIN 16",14/11/2025,"5 ST EDMUNDS PARK, PALMERSTOWN, DUBLIN 16",Dublin,"ï¿½555,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Greenlea Place, Terenure, Dublin 6w, Dublin",D6WXK38,28.576,29.783333333333335,28576,1787,Apartment,2,1,80.0 m²,—,—,14/11/2025,"€475,000","€580,000","14 GREENLEA PLACE, TERENURE, DUBLIN 6W",14/11/2025,"14 GREENLEA PLACE, TERENURE, DUBLIN 6W",Dublin,"ï¿½580,000.00",No,No,Second-Hand Dwelling house /Apartment,
"141 The Oak, Charleville Sq, Butterfield Ave, Dublin 20, Dublin",D14YW42,27.451,28.433333333333334,27451,1706,Apartment,2,2,66.1 m²,C2,—,14/11/2025,"€450,000","€450,000","141 THE OAK, CHARLEVILLE SQ, BUTTERFIELD AVE",14/11/2025,"141 THE OAK, CHARLEVILLE SQ, BUTTERFIELD AVE",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"52 Main Street, Coolock Village, Dublin 5, Dublin 5, Dublin",D05E0C8,7.787,15.5,7787,930,House,2,1,71.0 m²,E2,—,14/11/2025,"€300,000","€250,000","52 MAIN STREET, COOLOCK VILLAGE, DUBLIN 5",14/11/2025,"52 MAIN STREET, COOLOCK VILLAGE, DUBLIN 5",Dublin,"ï¿½250,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Rathdown Sq, North Circular Rd, Dublin 7, Dublin 7, Dublin",D07K06E,12.761,25.416666666666668,12761,1525,Townhouse,2,1,60.0 m²,D2,—,14/11/2025,"€380,000","€417,000","13 RATHDOWN SQ, NORTH CIRCULAR RD, DUBLIN 7",14/11/2025,"13 RATHDOWN SQ, NORTH CIRCULAR RD, DUBLIN 7",Dublin,"ï¿½417,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Stockton Green, Castleknock, Dublin 15, Dublin 15, Dublin",D15EH9R,13.602,15.266666666666667,13602,916,Detached,4,3,134.0 m²,E2,—,14/11/2025,"€1,095,000","€1,095,000","22 STOCKTON GREEN, CASTLEKNOCK, DUBLIN 15",14/11/2025,"22 STOCKTON GREEN, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½1,095,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Site 56 Wilkins View, Greenhills, Dublin 12, Dublin",D12EK27,25.045,26.666666666666668,25045,1600,Semi-D,4,4,166.3 m²,A3,—,14/11/2025,"€695,000","€752,000","SITE 56 WILKINS VIEW, GREENHILLS, DUBLIN 12",14/11/2025,"SITE 56 WILKINS VIEW, GREENHILLS, DUBLIN 12",Dublin,"ï¿½752,000.00",No,No,Second-Hand Dwelling house /Apartment,
"41 Berry Close, Spa Rd, Inchicore, Dublin 8, Dublin",D08AD81,21.493,23.25,21493,1395,Apartment,2,1,65.0 m²,C1,—,14/11/2025,"€405,000","€390,000","41 BERRY CLOSE, SPA RD, INCHICORE",14/11/2025,"41 BERRY CLOSE, SPA RD, INCHICORE",Dublin,"ï¿½390,000.00",No,No,Second-Hand Dwelling house /Apartment,
"25 Grove Park Rd, Glasnevin, Dublin 11, Dublin 11, Dublin",D11PK88,7.639,12.883333333333333,7639,773,Semi-D,3,2,94.0 m²,—,—,14/11/2025,"€475,000","€460,000","25 GROVE PARK RD, GLASNEVIN, DUBLIN 11",14/11/2025,"25 GROVE PARK RD, GLASNEVIN, DUBLIN 11",Dublin,"ï¿½460,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Elm House, Old Dublin Rd, Mount Merrion, Dublin",A94CY95,22.087,34.78333333333333,22087,2087,Semi-D,4,1,115.0 m²,—,—,14/11/2025,"€695,000","€740,000","ELM HOUSE, OLD DUBLIN RD, MOUNT MERRION",14/11/2025,"ELM HOUSE, OLD DUBLIN RD, MOUNT MERRION",Dublin,"ï¿½740,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Brighton Wood, Brighton Road, Foxrock, Dublin",D18TX0H,38.823,32.0,38823,1920,Detached,5,4,236.0 m²,A3,—,14/11/2025,"€1,750,000","€1,825,000","6 BRIGHTON WOOD, BRIGHTON ROAD, FOXROCK",14/11/2025,"6 BRIGHTON WOOD, BRIGHTON ROAD, FOXROCK",Dublin,"ï¿½1,825,000.00",No,No,Second-Hand Dwelling house /Apartment,
"63 Carne Court, Clonsilla, Dublin 15, Dublin 15, Dublin",D15XWP5,17.111,20.033333333333335,17111,1202,Semi-D,3,2,82.0 m²,B3,—,14/11/2025,"€375,000","€452,000","63 CARNE COURT, CLONSILLA, DUBLIN 15",14/11/2025,"63 CARNE COURT, CLONSILLA, DUBLIN 15",Dublin,"ï¿½452,000.00",No,No,Second-Hand Dwelling house /Apartment,
"45 Lindsay Rd, Glasnevin, Dublin 9, Dublin 9, Dublin",D09N5P2,10.725,19.1,10725,1146,Semi-D,4,2,150.0 m²,E1,—,14/11/2025,"€975,000","€1,150,000","45 LINDSAY RD, GLASNEVIN, DUBLIN 9",14/11/2025,"45 LINDSAY RD, GLASNEVIN, DUBLIN 9",Dublin,"ï¿½1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,
"58 Griffith Parade, Finglas, Dublin, Dublin 11, Dublin",D11W3R2,8.921,16.183333333333334,8921,971,End of Terrace,3,3,85.2 m²,D1,—,14/11/2025,"€395,000","€455,000","58 GRIFFITH PARADE, FINGLAS, DUBLIN",14/11/2025,"58 GRIFFITH PARADE, FINGLAS, DUBLIN",Dublin,"ï¿½455,000.00",No,No,Second-Hand Dwelling house /Apartment,
"33 Brookfield Rd, Kilmainham, Dublin 8, Dublin 8, Dublin",D08PYY4,22.727,26.55,22727,1593,Terrace,2,1,85.0 m²,E2,—,14/11/2025,"€595,000","€698,000","33 BROOKFIELD RD, KILMAINHAM, DUBLIN 8",14/11/2025,"33 BROOKFIELD RD, KILMAINHAM, DUBLIN 8",Dublin,"ï¿½698,000.00",No,No,Second-Hand Dwelling house /Apartment,
"54 Main Street, Coolock Village, Dublin 5, Dublin 5, Dublin",D05N9Y7,7.782,15.483333333333333,7782,929,End of Terrace,2,1,71.0 m²,F,—,14/11/2025,"€375,000","€350,000","54 MAIN STREET, COOLOCK VILLAGE, DUBLIN 5",14/11/2025,"54 MAIN STREET, COOLOCK VILLAGE, DUBLIN 5",Dublin,"ï¿½350,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Mountjoy St Middle, Broadstone, Dublin 7, Dublin 7, Dublin",D07P2C7,10.544,25.066666666666666,10544,1504,Terrace,4,2,189.0 m²,E1,—,14/11/2025,"€885,000","€1,005,000","10 MOUNTJOY ST MIDDLE, BROADSTONE, DUBLIN 7",14/11/2025,"10 MOUNTJOY ST MIDDLE, BROADSTONE, DUBLIN 7",Dublin,"ï¿½1,005,000.00",No,No,Second-Hand Dwelling house /Apartment,
"50 Knocklyon Road, Templeogue, Dublin 16, Dublin 16, Dublin",D16DP95,25.797,24.2,25797,1452,Semi-D,3,1,102.9 m²,E2,—,17/11/2025,"€595,000","€650,100","50 KNOCKLYON ROAD, TEMPLEOGUE, DUBLIN 16",17/11/2025,"50 KNOCKLYON ROAD, TEMPLEOGUE, DUBLIN 16",Dublin,"ï¿½650,100.00",No,No,Second-Hand Dwelling house /Apartment,
"121 The Forum, Ballymoss Rd, Sandyford Dublin 18, Dublin 18, Dublin",D18YD50,35.569,31.366666666666667,35569,1882,Apartment,2,2,73.0 m²,C2,—,17/11/2025,"€425,000","€485,000","121 THE FORUM, BALLYMOSS RD, SANDYFORD DUBLIN 18",17/11/2025,"121 THE FORUM, BALLYMOSS RD, SANDYFORD DUBLIN 18",Dublin,"ï¿½485,000.00",No,No,Second-Hand Dwelling house /Apartment,
"21 Castlekevin Road, Kilmore West, Dublin 5, Dublin 5, Dublin",D05Y235,6.966,14.533333333333333,6966,872,Terrace,3,1,79.0 m²,E1,—,17/11/2025,"€365,000","€399,000","21 CASTLEKEVIN ROAD, KILMORE WEST, DUBLIN 5",17/11/2025,"21 CASTLEKEVIN ROAD, KILMORE WEST, DUBLIN 5",Dublin,"ï¿½399,000.00",No,No,Second-Hand Dwelling house /Apartment,
"9 Sycamore Park, Kingswood, Tallaght Dublin 24, Dublin 24, Dublin",D24H2PA,22.561,20.783333333333335,22561,1247,Semi-D,3,1,110.0 m²,C3,—,17/11/2025,"€450,000","€500,000","9 SYCAMORE PARK, KINGSWOOD, TALLAGHT DUBLIN 24",17/11/2025,"9 SYCAMORE PARK, KINGSWOOD, TALLAGHT DUBLIN 24",Dublin,"ï¿½500,000.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Collegewood, Castleknock, Dublin 15, Dublin 15, Dublin",D15A5X0,16.323,22.566666666666666,16323,1354,House,4,4,139.0 m²,B3,—,17/11/2025,"€650,000","€650,000","46 COLLEGEWOOD, CASTLEKNOCK, DUBLIN 15",17/11/2025,"46 COLLEGEWOOD, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½650,000.00",No,No,Second-Hand Dwelling house /Apartment,
"44 Hansted Close, Lucan, Dublin, Dublin",K78XC57,22.062,24.533333333333335,22062,1472,Duplex,2,2,81.0 m²,C1,—,17/11/2025,"€325,000","€360,000","44 HANSTED CLOSE, LUCAN, DUBLIN",17/11/2025,"44 HANSTED CLOSE, LUCAN, DUBLIN",Dublin,"ï¿½360,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 The Crescent, St Marnock's Bay, Station Road, Dublin",D13YDX8,11.189,18.65,11189,1119,End of Terrace,4,3,162.0 m²,A2,—,17/11/2025,"€845,000","€910,000","18 THE CRESCENT, ST MARNOCK'S BAY, STATION ROAD",17/11/2025,"18 THE CRESCENT, ST MARNOCK'S BAY, STATION ROAD",Dublin,"ï¿½910,000.00",No,No,Second-Hand Dwelling house /Apartment,
"159 Harmonstown Rd, Artane, Dublin 5, Dublin 5, Dublin",D05R285,9.532,19.75,9532,1185,End of Terrace,2,2,60.0 m²,E1,—,17/11/2025,"€440,000","€525,000","159 HARMONSTOWN RD, ARTANE, DUBLIN 5",17/11/2025,"159 HARMONSTOWN RD, ARTANE, DUBLIN 5",Dublin,"ï¿½525,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Castlegate Chase, Adamstown, Lucan, Dublin",K78WE20,21.897,23.833333333333332,21897,1430,Duplex,2,2,84.4 m²,B2,—,17/11/2025,"€325,000","€370,000","4 CASTLEGATE CHASE, ADAMSTOWN, LUCAN",17/11/2025,"4 CASTLEGATE CHASE, ADAMSTOWN, LUCAN",Dublin,"ï¿½370,000.00",No,No,Second-Hand Dwelling house /Apartment,
